DateTime UTC,MatchHistory,Team1,Team2,WinTeam,Team1Dragons,Team2Dragons,Team1RiftHeralds,Team2RiftHeralds,Team1Barons,Team2Barons,Team1Towers,Team2Towers,Team1Inhibitors,Team2Inhibitors,Team1Gold,Team2Gold,Team1Kills,Team2Kills,Gamelength Number,Gamelength,OverviewPage,Champion,Role,Team,Kills,Deaths,Assists,Gold,CS,CSPM,GPM,KPAR,fptsk,fptsd,fptsa,fptscs,fptstenbonus,fptstotal
2020-06-14 18:42:00,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404251?gameHash=e740678857954619,Cloud9,100 Thieves,Cloud9,3,1,1,1,1,0,11,1,3,0,54566,40508,14,2,25.966666666667,25:58,Blaber,Olaf,Jungle,Cloud9,4,1,6,11306,213,8.202824133504388,435.40436456995593,71.42857142857143,12.0,-1.0,12.0,4.26,0,27.259999999999998
2020-06-14 18:42:00,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404251?gameHash=e740678857954619,Cloud9,100 Thieves,Cloud9,3,1,1,1,1,0,11,1,3,0,54566,40508,14,2,25.966666666667,25:58,Nisqy,Galio,Mid,Cloud9,4,0,8,11735,228,8.780487804877936,451.9255455712394,85.71428571428571,12.0,0.0,16.0,4.5600000000000005,0,32.56
2020-06-14 18:42:00,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404251?gameHash=e740678857954619,Cloud9,100 Thieves,Cloud9,3,1,1,1,1,0,11,1,3,0,54566,40508,14,2,25.966666666667,25:58,Zven,Ezreal,Bot,Cloud9,4,0,4,12599,275,10.590500641848388,485.1989730423558,57.14285714285714,12.0,0.0,8.0,5.5,0,25.5
2020-06-14 18:42:00,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404251?gameHash=e740678857954619,Cloud9,100 Thieves,Cloud9,3,1,1,1,1,0,11,1,3,0,54566,40508,14,2,25.966666666667,25:58,Vulcan (Philippe Laflamme),Yuumi,Support,Cloud9,1,0,8,6645,3,0.11553273427470968,255.90500641848197,64.28571428571429,3.0,0.0,16.0,0.06,0,19.06
2020-06-14 18:42:00,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404251?gameHash=e740678857954619,Cloud9,100 Thieves,Cloud9,3,1,1,1,1,0,11,1,3,0,54566,40508,14,2,25.966666666667,25:58,Ssumday,Ornn,Top,100 Thieves,1,1,0,9058,219,8.433889602053807,348.83183568677345,50.0,3.0,-1.0,0.0,4.38,0,6.38
2020-06-14 18:42:00,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404251?gameHash=e740678857954619,Cloud9,100 Thieves,Cloud9,3,1,1,1,1,0,11,1,3,0,54566,40508,14,2,25.966666666667,25:58,Meteos,Kindred,Jungle,100 Thieves,0,5,2,7472,145,5.584082156610968,287.75353016687694,100.0,0.0,-5.0,4.0,2.9,0,1.9
2020-06-14 18:42:00,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404251?gameHash=e740678857954619,Cloud9,100 Thieves,Cloud9,3,1,1,1,1,0,11,1,3,0,54566,40508,14,2,25.966666666667,25:58,Ry0ma,Azir,Mid,100 Thieves,0,4,1,9282,252,9.704749679075613,357.4582798459518,50.0,0.0,-4.0,2.0,5.04,0,3.04
2020-06-14 18:42:00,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404251?gameHash=e740678857954619,Cloud9,100 Thieves,Cloud9,3,1,1,1,1,0,11,1,3,0,54566,40508,14,2,25.966666666667,25:58,Cody Sun,Aphelios,Bot,100 Thieves,1,0,0,9632,259,9.974326059049936,370.9370988446679,50.0,3.0,0.0,0.0,5.18,0,8.18
2020-06-14 18:42:00,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404251?gameHash=e740678857954619,Cloud9,100 Thieves,Cloud9,3,1,1,1,1,0,11,1,3,0,54566,40508,14,2,25.966666666667,25:58,Stunt,Nautilus,Support,100 Thieves,0,4,1,5064,29,1.1168164313221938,195.01925545570995,50.0,0.0,-4.0,2.0,0.58,0,-1.42
2020-06-14 19:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404256?gameHash=e22cc108bc77ad3a&amp;tab=overview,Dignitas,TSM,TSM,0,4,0,2,0,1,1,11,0,2,38769,51321,2,13,25.55,25:33,V1per,Sett,Top,Dignitas,0,4,1,7056,163,6.379647749510763,276.16438356164383,50.0,0.0,-4.0,2.0,3.2600000000000002,0,1.2600000000000002
2020-06-14 19:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404256?gameHash=e22cc108bc77ad3a&amp;tab=overview,Dignitas,TSM,TSM,0,4,0,2,0,1,1,11,0,2,38769,51321,2,13,25.55,25:33,Akaadian,Nidalee,Jungle,Dignitas,1,2,1,8715,178,6.966731898238748,341.0958904109589,100.0,3.0,-2.0,2.0,3.56,0,6.5600000000000005
2020-06-14 19:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404256?gameHash=e22cc108bc77ad3a&amp;tab=overview,Dignitas,TSM,TSM,0,4,0,2,0,1,1,11,0,2,38769,51321,2,13,25.55,25:33,Froggen,Orianna,Mid,Dignitas,1,3,1,8451,212,8.297455968688846,330.76320939334636,100.0,3.0,-3.0,2.0,4.24,0,6.24
2020-06-14 19:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404256?gameHash=e22cc108bc77ad3a&amp;tab=overview,Dignitas,TSM,TSM,0,4,0,2,0,1,1,11,0,2,38769,51321,2,13,25.55,25:33,Johnsun,Ezreal,Bot,Dignitas,0,2,0,9414,224,8.767123287671232,368.45401174168296,0.0,0.0,-2.0,0.0,4.48,0,2.4800000000000004
2020-06-14 19:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404256?gameHash=e22cc108bc77ad3a&amp;tab=overview,Dignitas,TSM,TSM,0,4,0,2,0,1,1,11,0,2,38769,51321,2,13,25.55,25:33,Aphromoo,Lulu,Support,Dignitas,0,2,1,5133,40,1.5655577299412915,200.90019569471625,50.0,0.0,-2.0,2.0,0.8,0,0.8
2020-06-14 19:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404256?gameHash=e22cc108bc77ad3a&amp;tab=overview,Dignitas,TSM,TSM,0,4,0,2,0,1,1,11,0,2,38769,51321,2,13,25.55,25:33,Broken Blade,Aatrox,Top,TSM,1,1,4,9822,203,7.945205479452055,384.42270058708414,38.46153846153847,3.0,-1.0,8.0,4.0600000000000005,0,14.06
2020-06-14 19:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404256?gameHash=e22cc108bc77ad3a&amp;tab=overview,Dignitas,TSM,TSM,0,4,0,2,0,1,1,11,0,2,38769,51321,2,13,25.55,25:33,Spica,Trundle,Jungle,TSM,2,1,5,8659,134,5.244618395303327,338.90410958904107,53.84615384615385,6.0,-1.0,10.0,2.68,0,17.68
2020-06-14 19:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404256?gameHash=e22cc108bc77ad3a&amp;tab=overview,Dignitas,TSM,TSM,0,4,0,2,0,1,1,11,0,2,38769,51321,2,13,25.55,25:33,Bjergsen,Corki,Mid,TSM,5,0,5,12279,270,10.567514677103718,480.58708414872797,76.92307692307693,15.0,0.0,10.0,5.4,0,30.4
2020-06-14 19:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404256?gameHash=e22cc108bc77ad3a&amp;tab=overview,Dignitas,TSM,TSM,0,4,0,2,0,1,1,11,0,2,38769,51321,2,13,25.55,25:33,Doublelift,Miss Fortune,Bot,TSM,4,0,2,12911,270,10.567514677103718,505.32289628180035,46.15384615384615,12.0,0.0,4.0,5.4,0,21.4
2020-06-14 19:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404256?gameHash=e22cc108bc77ad3a&amp;tab=overview,Dignitas,TSM,TSM,0,4,0,2,0,1,1,11,0,2,38769,51321,2,13,25.55,25:33,Biofrost,Yuumi,Support,TSM,1,0,10,7650,32,1.2524461839530332,299.41291585127203,84.61538461538461,3.0,0.0,20.0,0.64,2,25.64
2020-06-14 20:27:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404270?gameHash=726af1a1baad00cb&amp;tab=overview,Team Liquid,Golden Guardians,Team Liquid,2,4,1,1,1,0,10,5,2,0,71622,67360,12,6,40.05,40:03,Impact,Mordekaiser,Top,Team Liquid,3,3,3,15010,314,7.84019975031211,374.7815230961299,50.0,9.0,-3.0,6.0,6.28,0,18.28
2020-06-14 20:27:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404270?gameHash=726af1a1baad00cb&amp;tab=overview,Team Liquid,Golden Guardians,Team Liquid,2,4,1,1,1,0,10,5,2,0,71622,67360,12,6,40.05,40:03,Broxah,Trundle,Jungle,Team Liquid,0,1,10,11465,187,4.669163545568041,286.26716604244695,83.33333333333334,0.0,-1.0,20.0,3.74,2,24.740000000000002
2020-06-14 20:27:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404270?gameHash=726af1a1baad00cb&amp;tab=overview,Team Liquid,Golden Guardians,Team Liquid,2,4,1,1,1,0,10,5,2,0,71622,67360,12,6,40.05,40:03,Jensen,Orianna,Mid,Team Liquid,4,0,4,17535,393,9.812734082397004,437.82771535580525,66.66666666666666,12.0,0.0,8.0,7.86,0,27.86
2020-06-14 20:27:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404270?gameHash=726af1a1baad00cb&amp;tab=overview,Team Liquid,Golden Guardians,Team Liquid,2,4,1,1,1,0,10,5,2,0,71622,67360,12,6,40.05,40:03,Tactical,Aphelios,Bot,Team Liquid,5,1,4,18604,416,10.38701622971286,464.51935081148565,75.0,15.0,-1.0,8.0,8.32,0,30.32
2020-06-14 20:27:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404270?gameHash=726af1a1baad00cb&amp;tab=overview,Team Liquid,Golden Guardians,Team Liquid,2,4,1,1,1,0,10,5,2,0,71622,67360,12,6,40.05,40:03,CoreJJ,Braum,Support,Team Liquid,0,1,10,9008,44,1.0986267166042447,224.9188514357054,83.33333333333334,0.0,-1.0,20.0,0.88,2,21.88
2020-06-14 20:27:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404270?gameHash=726af1a1baad00cb&amp;tab=overview,Team Liquid,Golden Guardians,Team Liquid,2,4,1,1,1,0,10,5,2,0,71622,67360,12,6,40.05,40:03,Hauntzer,Ornn,Top,Golden Guardians,0,2,2,13295,315,7.865168539325843,331.96004993757805,33.33333333333333,0.0,-2.0,4.0,6.3,0,8.3
2020-06-14 20:27:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404270?gameHash=726af1a1baad00cb&amp;tab=overview,Team Liquid,Golden Guardians,Team Liquid,2,4,1,1,1,0,10,5,2,0,71622,67360,12,6,40.05,40:03,Closer (Can Çelik),Nidalee,Jungle,Golden Guardians,1,3,4,13391,293,7.3158551810237205,334.3570536828964,83.33333333333334,3.0,-3.0,8.0,5.86,0,13.86
2020-06-14 20:27:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404270?gameHash=726af1a1baad00cb&amp;tab=overview,Team Liquid,Golden Guardians,Team Liquid,2,4,1,1,1,0,10,5,2,0,71622,67360,12,6,40.05,40:03,Damonte,Jayce,Mid,Golden Guardians,3,2,3,15185,351,8.764044943820226,379.1510611735331,100.0,9.0,-2.0,6.0,7.0200000000000005,0,20.02
2020-06-14 20:27:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404270?gameHash=726af1a1baad00cb&amp;tab=overview,Team Liquid,Golden Guardians,Team Liquid,2,4,1,1,1,0,10,5,2,0,71622,67360,12,6,40.05,40:03,FBI,Kalista,Bot,Golden Guardians,2,2,4,17668,428,10.686641697877654,441.14856429463174,100.0,6.0,-2.0,8.0,8.56,0,20.560000000000002
2020-06-14 20:27:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404270?gameHash=726af1a1baad00cb&amp;tab=overview,Team Liquid,Golden Guardians,Team Liquid,2,4,1,1,1,0,10,5,2,0,71622,67360,12,6,40.05,40:03,Huhi,Thresh,Support,Golden Guardians,0,3,3,7821,30,0.7490636704119851,195.2808988764045,50.0,0.0,-3.0,6.0,0.6,0,3.6
2020-06-14 21:34:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404282?gameHash=26db3cde55457f9f,Immortals,Counter Logic Gaming,Counter Logic Gaming,2,4,1,1,0,1,4,9,0,1,55631,65284,8,16,34.816666666667,34:49,SOAZ,Ornn,Top,Immortals,1,4,1,11443,230,6.606031594064083,328.66443274293607,25.0,3.0,-4.0,2.0,4.6000000000000005,0,5.6000000000000005
2020-06-14 21:34:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404282?gameHash=26db3cde55457f9f,Immortals,Counter Logic Gaming,Counter Logic Gaming,2,4,1,1,0,1,4,9,0,1,55631,65284,8,16,34.816666666667,34:49,Potluck,Lee Sin,Jungle,Immortals,2,3,3,10079,167,4.7965533748204425,289.4877932024865,62.5,6.0,-3.0,6.0,3.34,0,12.34
2020-06-14 21:34:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404282?gameHash=26db3cde55457f9f,Immortals,Counter Logic Gaming,Counter Logic Gaming,2,4,1,1,0,1,4,9,0,1,55631,65284,8,16,34.816666666667,34:49,Eika,Orianna,Mid,Immortals,1,2,3,13316,346,9.937769267592055,382.46050741981446,50.0,3.0,-2.0,6.0,6.92,0,13.92
2020-06-14 21:34:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404282?gameHash=26db3cde55457f9f,Immortals,Counter Logic Gaming,Counter Logic Gaming,2,4,1,1,0,1,4,9,0,1,55631,65284,8,16,34.816666666667,34:49,Altec,Aphelios,Bot,Immortals,3,4,1,13590,340,9.76543800861647,390.3303015796995,50.0,9.0,-4.0,2.0,6.8,0,13.8
2020-06-14 21:34:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404282?gameHash=26db3cde55457f9f,Immortals,Counter Logic Gaming,Counter Logic Gaming,2,4,1,1,0,1,4,9,0,1,55631,65284,8,16,34.816666666667,34:49,Gate,Braum,Support,Immortals,1,3,5,7203,28,0.8042125418860623,206.88367640018953,75.0,3.0,-3.0,10.0,0.56,0,10.56
2020-06-14 21:34:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404282?gameHash=26db3cde55457f9f,Immortals,Counter Logic Gaming,Counter Logic Gaming,2,4,1,1,0,1,4,9,0,1,55631,65284,8,16,34.816666666667,34:49,Ruin,Aatrox,Top,Counter Logic Gaming,3,2,7,14335,279,8.013403542364692,411.72809956916797,62.5,9.0,-2.0,14.0,5.58,0,26.58
2020-06-14 21:34:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404282?gameHash=26db3cde55457f9f,Immortals,Counter Logic Gaming,Counter Logic Gaming,2,4,1,1,0,1,4,9,0,1,55631,65284,8,16,34.816666666667,34:49,Griffin (Raymond Griffin),Trundle,Jungle,Counter Logic Gaming,2,2,11,11311,173,4.968884633796027,324.8731450454732,81.25,6.0,-2.0,22.0,3.46,2,31.46
2020-06-14 21:34:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404282?gameHash=26db3cde55457f9f,Immortals,Counter Logic Gaming,Counter Logic Gaming,2,4,1,1,0,1,4,9,0,1,55631,65284,8,16,34.816666666667,34:49,Pobelter,Diana,Mid,Counter Logic Gaming,4,2,7,15390,331,9.506941120153094,442.02967927237495,68.75,12.0,-2.0,14.0,6.62,0,30.62
2020-06-14 21:34:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404282?gameHash=26db3cde55457f9f,Immortals,Counter Logic Gaming,Counter Logic Gaming,2,4,1,1,0,1,4,9,0,1,55631,65284,8,16,34.816666666667,34:49,Stixxay,Miss Fortune,Bot,Counter Logic Gaming,7,0,6,16538,335,9.621828626136816,475.0023934897035,81.25,21.0,0.0,12.0,6.7,0,39.7
2020-06-14 21:34:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404282?gameHash=26db3cde55457f9f,Immortals,Counter Logic Gaming,Counter Logic Gaming,2,4,1,1,0,1,4,9,0,1,55631,65284,8,16,34.816666666667,34:49,Smoothie,Nautilus,Support,Counter Logic Gaming,0,2,13,7710,30,0.8616562948779238,221.44566778362642,81.25,0.0,-2.0,26.0,0.6,2,26.6
2020-06-20 00:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391723?gameHash=57be25e9882d9521&amp;tab=overview,Counter Logic Gaming,Golden Guardians,Counter Logic Gaming,1,3,1,1,1,0,11,3,2,0,57237,46945,14,4,30.133333333333,30:08,Ruin,Volibear,Top,Counter Logic Gaming,5,2,5,11762,214,7.101769911504504,390.331858407084,71.42857142857143,15.0,-2.0,10.0,4.28,0,27.28
2020-06-20 00:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391723?gameHash=57be25e9882d9521&amp;tab=overview,Counter Logic Gaming,Golden Guardians,Counter Logic Gaming,1,3,1,1,1,0,11,3,2,0,57237,46945,14,4,30.133333333333,30:08,Griffin (Raymond Griffin),Trundle,Jungle,Counter Logic Gaming,0,0,13,9898,154,5.110619469026606,328.47345132743726,92.85714285714286,0.0,0.0,26.0,3.08,2,31.08
2020-06-20 00:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391723?gameHash=57be25e9882d9521&amp;tab=overview,Counter Logic Gaming,Golden Guardians,Counter Logic Gaming,1,3,1,1,1,0,11,3,2,0,57237,46945,14,4,30.133333333333,30:08,Pobelter,Twisted Fate,Mid,Counter Logic Gaming,2,1,8,14523,297,9.856194690265596,481.95796460177525,71.42857142857143,6.0,-1.0,16.0,5.94,0,26.94
2020-06-20 00:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391723?gameHash=57be25e9882d9521&amp;tab=overview,Counter Logic Gaming,Golden Guardians,Counter Logic Gaming,1,3,1,1,1,0,11,3,2,0,57237,46945,14,4,30.133333333333,30:08,Stixxay,Aphelios,Bot,Counter Logic Gaming,5,1,5,13267,269,8.926991150442577,440.27654867257127,71.42857142857143,15.0,-1.0,10.0,5.38,0,29.38
2020-06-20 00:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391723?gameHash=57be25e9882d9521&amp;tab=overview,Counter Logic Gaming,Golden Guardians,Counter Logic Gaming,1,3,1,1,1,0,11,3,2,0,57237,46945,14,4,30.133333333333,30:08,Smoothie,Nautilus,Support,Counter Logic Gaming,2,0,9,7787,29,0.9623893805309841,258.41814159292323,78.57142857142857,6.0,0.0,18.0,0.58,0,24.58
2020-06-20 00:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391723?gameHash=57be25e9882d9521&amp;tab=overview,Counter Logic Gaming,Golden Guardians,Counter Logic Gaming,1,3,1,1,1,0,11,3,2,0,57237,46945,14,4,30.133333333333,30:08,Hauntzer,Sett,Top,Golden Guardians,2,3,1,10452,218,7.234513274336363,346.85840707964985,75.0,6.0,-3.0,2.0,4.36,0,9.36
2020-06-20 00:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391723?gameHash=57be25e9882d9521&amp;tab=overview,Counter Logic Gaming,Golden Guardians,Counter Logic Gaming,1,3,1,1,1,0,11,3,2,0,57237,46945,14,4,30.133333333333,30:08,Closer (Can Çelik),Nidalee,Jungle,Golden Guardians,1,2,2,9919,204,6.7699115044248535,329.17035398230456,75.0,3.0,-2.0,4.0,4.08,0,9.08
2020-06-20 00:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391723?gameHash=57be25e9882d9521&amp;tab=overview,Counter Logic Gaming,Golden Guardians,Counter Logic Gaming,1,3,1,1,1,0,11,3,2,0,57237,46945,14,4,30.133333333333,30:08,Damonte,Zoe,Mid,Golden Guardians,0,2,3,10417,277,9.192477876106297,345.6969026548711,75.0,0.0,-2.0,6.0,5.54,0,9.54
2020-06-20 00:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391723?gameHash=57be25e9882d9521&amp;tab=overview,Counter Logic Gaming,Golden Guardians,Counter Logic Gaming,1,3,1,1,1,0,11,3,2,0,57237,46945,14,4,30.133333333333,30:08,FBI,Ezreal,Bot,Golden Guardians,1,2,2,10449,247,8.196902654867348,346.758849557526,75.0,3.0,-2.0,4.0,4.94,0,9.940000000000001
2020-06-20 00:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391723?gameHash=57be25e9882d9521&amp;tab=overview,Counter Logic Gaming,Golden Guardians,Counter Logic Gaming,1,3,1,1,1,0,11,3,2,0,57237,46945,14,4,30.133333333333,30:08,Huhi,Leona,Support,Golden Guardians,0,5,2,5708,28,0.9292035398230192,189.42477876106406,50.0,0.0,-5.0,4.0,0.56,0,-0.43999999999999995
2020-06-20 00:33:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391729?gameHash=e24045367f757e19&amp;tab=overview,Immortals,TSM,TSM,1,4,0,2,0,1,2,10,0,1,44709,61263,3,23,30.466666666667,30:28,SOAZ,Ornn,Top,Immortals,1,5,1,9336,194,6.367614879649821,306.4332603938697,66.66666666666666,3.0,-5.0,2.0,3.88,0,3.88
2020-06-20 00:33:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391729?gameHash=e24045367f757e19&amp;tab=overview,Immortals,TSM,TSM,1,4,0,2,0,1,2,10,0,1,44709,61263,3,23,30.466666666667,30:28,Potluck,Trundle,Jungle,Immortals,0,2,2,7591,130,4.266958424507612,249.15754923413294,66.66666666666666,0.0,-2.0,4.0,2.6,0,4.6
2020-06-20 00:33:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391729?gameHash=e24045367f757e19&amp;tab=overview,Immortals,TSM,TSM,1,4,0,2,0,1,2,10,0,1,44709,61263,3,23,30.466666666667,30:28,Eika,Orianna,Mid,Immortals,2,4,0,10696,266,8.730853391684807,351.0722100656417,66.66666666666666,6.0,-4.0,0.0,5.32,0,7.32
2020-06-20 00:33:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391729?gameHash=e24045367f757e19&amp;tab=overview,Immortals,TSM,TSM,1,4,0,2,0,1,2,10,0,1,44709,61263,3,23,30.466666666667,30:28,Altec,Ezreal,Bot,Immortals,0,5,1,11205,286,9.387308533916746,367.7789934354446,33.33333333333333,0.0,-5.0,2.0,5.72,0,2.7199999999999998
2020-06-20 00:33:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391729?gameHash=e24045367f757e19&amp;tab=overview,Immortals,TSM,TSM,1,4,0,2,0,1,2,10,0,1,44709,61263,3,23,30.466666666667,30:28,Gate,Braum,Support,Immortals,0,7,2,5881,30,0.9846827133479105,193.03063457330205,66.66666666666666,0.0,-7.0,4.0,0.6,0,-2.4
2020-06-20 00:33:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391729?gameHash=e24045367f757e19&amp;tab=overview,Immortals,TSM,TSM,1,4,0,2,0,1,2,10,0,1,44709,61263,3,23,30.466666666667,30:28,Broken Blade,Sett,Top,TSM,2,0,8,12257,236,7.746170678336896,402.3085339168446,43.47826086956522,6.0,0.0,16.0,4.72,0,26.72
2020-06-20 00:33:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391729?gameHash=e24045367f757e19&amp;tab=overview,Immortals,TSM,TSM,1,4,0,2,0,1,2,10,0,1,44709,61263,3,23,30.466666666667,30:28,Spica,Lee Sin,Jungle,TSM,6,1,16,12353,181,5.94091903719906,405.45951859955795,95.65217391304348,18.0,-1.0,32.0,3.62,2,54.62
2020-06-20 00:33:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391729?gameHash=e24045367f757e19&amp;tab=overview,Immortals,TSM,TSM,1,4,0,2,0,1,2,10,0,1,44709,61263,3,23,30.466666666667,30:28,Bjergsen,Fiddlesticks,Mid,TSM,2,1,10,11455,229,7.516411378555716,375.98468271334383,52.17391304347826,6.0,-1.0,20.0,4.58,2,31.58
2020-06-20 00:33:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391729?gameHash=e24045367f757e19&amp;tab=overview,Immortals,TSM,TSM,1,4,0,2,0,1,2,10,0,1,44709,61263,3,23,30.466666666667,30:28,Doublelift,Kai'Sa,Bot,TSM,12,1,7,17183,342,11.225382932166179,563.9934354485715,82.6086956521739,36.0,-1.0,14.0,6.84,2,57.84
2020-06-20 00:33:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391729?gameHash=e24045367f757e19&amp;tab=overview,Immortals,TSM,TSM,1,4,0,2,0,1,2,10,0,1,44709,61263,3,23,30.466666666667,30:28,Biofrost,Rakan,Support,TSM,1,0,17,8015,42,1.3785557986870747,263.0743982494501,78.26086956521739,3.0,0.0,34.0,0.84,2,39.84
2020-06-20 18:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391962?gameHash=f9ff59dc53c26d65&amp;tab=overview,Team Liquid,100 Thieves,Team Liquid,2,2,2,0,1,0,10,2,2,0,55811,43472,17,5,27.916666666667,27:55,Impact,Ornn,Top,Team Liquid,1,2,8,9148,191,6.841791044776038,327.6895522388021,52.94117647058824,3.0,-2.0,16.0,3.8200000000000003,0,20.82
2020-06-20 18:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391962?gameHash=f9ff59dc53c26d65&amp;tab=overview,Team Liquid,100 Thieves,Team Liquid,2,2,2,0,1,0,10,2,2,0,55811,43472,17,5,27.916666666667,27:55,Broxah,Graves,Jungle,Team Liquid,3,1,10,11542,196,7.020895522387976,413.44477611939806,76.47058823529412,9.0,-1.0,20.0,3.92,2,33.92
2020-06-20 18:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391962?gameHash=f9ff59dc53c26d65&amp;tab=overview,Team Liquid,100 Thieves,Team Liquid,2,2,2,0,1,0,10,2,2,0,55811,43472,17,5,27.916666666667,27:55,Jensen,Twisted Fate,Mid,Team Liquid,3,0,7,13658,272,9.743283582089436,489.2417910447703,58.82352941176471,9.0,0.0,14.0,5.44,0,28.44
2020-06-20 18:31:00,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1391962?gameHash=f9ff59dc53c26d65&amp;tab=overview,Team Liquid,100 Thieves,Team Liquid,2,2,2,0,1,0,10,2,2,0,55811,43472,17,5,27.916666666667,27:55,Tactical,Ezreal,Bot,Team Liquid,7,0,4,13978,268,9.599999999999886,500.70447761193435,64.70588235294117,21.0,0.0,8.0,5.36,0,34.36
